Date,EMA_12,EMA_26,MACD,Signal_Line
2018-07-24,15.62466354,15.87111023,-0.246446692,-0.216047729
2018-07-25,15.61056145,15.84606503,-0.235503573,-0.219938898
2018-07-26,15.5840135,15.81583797,-0.231824472,-0.222316013
2018-07-27,15.56124217,15.78770181,-0.226459643,-0.223144739
2018-07-30,15.5479742,15.76453874,-0.216564542,-0.221828699
2018-07-31,15.54059356,15.74494328,-0.204349726,-0.218332905
2018-08-01,15.51804071,15.71894749,-0.200906778,-0.214847679
2018-08-02,15.4889576,15.69006252,-0.201104927,-0.212099129
2018-08-03,15.47619491,15.66902086,-0.192825955,-0.208244494
2018-08-06,15.4478572,15.64109338,-0.193236176,-0.20524283
2018-08-07,15.42772539,15.61708649,-0.189361106,-0.202066485
2018-08-08,15.4197677,15.59922826,-0.179460566,-0.197545302
2018-08-09,15.41964954,15.585878,-0.166228458,-0.191281933
2018-08-10,15.39601112,15.56218331,-0.166172199,-0.186259986
2018-08-13,15.32785557,15.51705863,-0.189203059,-0.186848601
2018-08-14,15.28126235,15.48060981,-0.199347467,-0.189348374
2018-08-15,15.14891422,15.40212016,-0.253205942,-0.202119888
2018-08-16,15.07938889,15.34988901,-0.27050012,-0.215795934
2018-08-17,15.00809832,15.29552687,-0.287428555,-0.230122458
2018-08-20,14.95377546,15.24808042,-0.294304959,-0.242958959
2018-08-21,14.9225793,15.21125967,-0.28868038,-0.252103243
2018-08-22,14.89372089,15.17598116,-0.282260266,-0.258134647
2018-08-23,14.83730236,15.12790851,-0.290606152,-0.264628948
2018-08-24,14.82833281,15.10206345,-0.273730648,-0.266449288
2018-08-27,14.83074312,15.08294763,-0.25220451,-0.263600333
2018-08-28,14.82093652,15.05954412,-0.2386076,-0.258601786
2018-08-29,14.8004847,15.03202231,-0.231537608,-0.25318895
2018-08-30,14.75071786,14.99090957,-0.240191703,-0.250589501
2018-08-31,14.70260738,14.94995328,-0.247345901,-0.249940781
2018-09-04,14.60389853,14.88410488,-0.280206348,-0.255993894
2018-09-05,14.52914492,14.82735637,-0.298211456,-0.264437407
2018-09-06,14.45927644,14.77162626,-0.312349818,-0.274019889
2018-09-07,14.39892628,14.71943175,-0.320505471,-0.283317005
2018-09-10,14.34970692,14.67199239,-0.322285472,-0.291110699
2018-09-11,14.30390586,14.62606704,-0.322161171,-0.297320793
2018-09-12,14.28668964,14.59391395,-0.307224313,-0.299301497
2018-09-13,14.26458349,14.56051289,-0.295929406,-0.298627079
2018-09-14,14.23033984,14.52210452,-0.291764671,-0.297254597
2018-09-17,14.21367214,14.49246712,-0.278794989,-0.293562676
2018-09-18,14.19372252,14.46221027,-0.268487753,-0.288547691
2018-09-19,14.192996,14.44197249,-0.248976486,-0.28063345
2018-09-20,14.19638125,14.42515972,-0.228778467,-0.270262453
2018-09-21,14.20755338,14.41359234,-0.206038961,-0.257417755
2018-09-24,14.21423753,14.40154849,-0.187310956,-0.243396395
2018-09-25,14.24250865,14.40128562,-0.158776975,-0.226472511
2018-09-26,14.25212275,14.39415338,-0.142030628,-0.209584134
2018-09-27,14.24425774,14.37984573,-0.135587992,-0.194784906
2018-09-28,14.3025258,14.39785717,-0.095331368,-0.174894198
2018-10-01,14.32090644,14.39964552,-0.078739085,-0.155663176
2018-10-02,14.36538232,14.41522731,-0.049844993,-0.134499539
2018-10-03,14.39993891,14.42817345,-0.02823454,-0.113246539
2018-10-04,14.41687142,14.43423469,-0.017363272,-0.094069886
2018-10-05,14.44027585,14.44421733,-0.003941471,-0.076044203
2018-10-08,14.41238723,14.43049751,-0.018110276,-0.064457417
2018-10-09,14.3995585,14.42297921,-0.023420709,-0.056250076
2018-10-10,14.37731875,14.41053632,-0.033217565,-0.051643574
2018-10-11,14.40157738,14.41975584,-0.018178456,-0.04495055
2018-10-12,14.4265655,14.4304406,-0.003875103,-0.036735461
2018-10-15,14.46186313,14.44714871,0.01471442,-0.026445485
2018-10-16,14.48773036,14.46069326,0.0270371,-0.015748968
2018-10-17,14.50377184,14.47041969,0.033352158,-0.005928742
2018-10-18,14.50826848,14.47505526,0.033213218,0.00189965
2018-10-19,14.51915033,14.48275491,0.036395418,0.008798803
2018-10-22,14.51958879,14.48566198,0.03392681,0.013824405
2018-10-23,14.551652,14.50361292,0.048039084,0.020667341
2018-10-24,14.56078247,14.51156752,0.049214951,0.026376863
2018-10-25,14.56143126,14.51552545,0.045905807,0.030282652
2018-10-26,14.57274956,14.52437544,0.048374127,0.033900947
2018-10-29,14.54263422,14.51345873,0.029175497,0.032955857
2018-10-30,14.52115202,14.50527659,0.015875427,0.029539771
2018-10-31,14.47620557,14.48481166,-0.008606097,0.021910597
2018-11-01,14.51509703,14.50289969,0.012197336,0.019967945
2018-11-02,14.54462053,14.51801822,0.026602311,0.021294818
2018-11-05,14.55375585,14.52438725,0.029368601,0.022909575
2018-11-06,14.53902421,14.51946969,0.01955452,0.022238564
2018-11-07,14.53732816,14.52010155,0.017226604,0.021236172
2018-11-08,14.51404685,14.51016808,0.003878772,0.017764692
2018-11-09,14.45080883,14.48000746,-0.029198632,0.008372027
2018-11-12,14.37745362,14.44252542,-0.065071804,-0.006316739
2018-11-13,14.31199916,14.40619018,-0.094191017,-0.023891595
2018-11-14,14.27246088,14.38017612,-0.107715238,-0.040656323
2018-11-15,14.26700543,14.36957051,-0.102565083,-0.053038075
2018-11-16,14.28100456,14.36871342,-0.087708859,-0.059972232
2018-11-19,14.29638841,14.36962351,-0.073235097,-0.062624805
2018-11-20,14.28879015,14.36054027,-0.071750112,-0.064449866
2018-11-21,14.31820698,14.3693891,-0.051182118,-0.061796317
2018-11-23,14.30325202,14.35839729,-0.055145276,-0.060466109
2018-11-26,14.28475165,14.34540487,-0.060653226,-0.060503532
2018-11-27,14.25048221,14.32441194,-0.073929734,-0.063188773
2018-11-28,14.25856194,14.3228259,-0.064263968,-0.063403812
2018-11-29,14.26078314,14.31913508,-0.058351939,-0.062393437
2018-11-30,14.23512417,14.3024584,-0.067334222,-0.063381594
2018-12-03,14.25756654,14.30827626,-0.050709718,-0.060847219
2018-12-04,14.29809475,14.32403357,-0.025938815,-0.053865538
2018-12-06,14.31223407,14.32892,-0.016685922,-0.046429615
2018-12-07,14.35219799,14.34692589,0.005272105,-0.036089271
2018-12-10,14.3715521,14.35663506,0.014917041,-0.025888009
2018-12-11,14.39115941,14.36718058,0.023978827,-0.015914641
2018-12-12,14.44251956,14.39368575,0.048833806,-0.002964952
2018-12-13,14.48659349,14.41852385,0.068069636,0.011241966
2018-12-14,14.49065595,14.42552205,0.065133906,0.022020354
2018-12-17,14.51347811,14.44133523,0.07214288,0.032044859
2018-12-18,14.52448148,14.45197706,0.072504416,0.04013677
2018-12-19,14.55179197,14.47049726,0.081294714,0.048368359
2018-12-20,14.58274709,14.4914234,0.091323687,0.056959425
2018-12-21,14.58278603,14.49820687,0.084579159,0.062483371
2018-12-24,14.60097283,14.5132286,0.087744227,0.067535543
2018-12-26,14.66297696,14.54958201,0.113394948,0.076707424
2018-12-27,14.74421127,14.59709446,0.147116817,0.090789302
2018-12-28,14.83371726,14.65108748,0.182629788,0.109157399
2018-12-31,14.92591455,14.70900689,0.216907655,0.130707451
2019-01-02,15.0206969,14.77071007,0.249986825,0.154563325
2019-01-03,15.12612819,14.83999083,0.286137362,0.180878133
2019-01-04,15.21364689,14.90332482,0.310322064,0.206766919
2019-01-07,15.28370116,14.96004148,0.323659684,0.230145472
2019-01-08,15.33636258,15.00937177,0.326990815,0.24951454
2019-01-09,15.38507601,15.05704792,0.328028088,0.26521725
2019-01-10,15.41214122,15.0943777,0.317763523,0.275726505
2019-01-11,15.43750406,15.13012747,0.307376585,0.282056521
2019-01-14,15.46388808,15.16559953,0.298288554,0.285302927
2019-01-15,15.47652061,15.19377731,0.282743306,0.284791003
2019-01-16,15.489979,15.22120122,0.268777781,0.281588359
2019-01-17,15.48644377,15.23940854,0.247035233,0.274677734
2019-01-18,15.46237549,15.24611901,0.216256476,0.262993482
2019-01-22,15.43108692,15.24707314,0.184013779,0.247197541
2019-01-23,15.41353515,15.25225294,0.161282208,0.230014475
2019-01-24,15.38652973,15.25119716,0.135332567,0.211078093
2019-01-25,15.4253713,15.27992329,0.145448007,0.197952076
2019-01-28,15.46900643,15.31170672,0.157299702,0.189821601
2019-01-29,15.51777471,15.34683958,0.170935129,0.186044307
2019-01-30,15.57350169,15.38633295,0.187168742,0.186269194
2019-01-31,15.64250133,15.43341935,0.209081982,0.190831752
2019-02-01,15.67903961,15.46649941,0.2125402,0.195173441
2019-02-04,15.70334119,15.49394389,0.209397302,0.198018213
2019-02-05,15.71667331,15.51587397,0.200799341,0.198574439
2019-02-06,15.70733898,15.52625368,0.18108529,0.195076609
2019-02-07,15.70236378,15.53727194,0.165091833,0.189079654
2019-02-08,15.71323085,15.55473326,0.158497588,0.182963241
2019-02-11,15.70457989,15.56230855,0.142271341,0.174824861
2019-02-12,15.69772142,15.56954494,0.12817648,0.165495185
2019-02-13,15.6863796,15.57357862,0.112800983,0.154956344
2019-02-14,15.65770582,15.56812835,0.089577466,0.141880569
2019-02-15,15.66775101,15.57960029,0.088150717,0.131134598
2019-02-19,15.71071232,15.60681505,0.103897271,0.125687133
2019-02-20,15.7793719,15.64756946,0.13180244,0.126910194
2019-02-21,15.7811609,15.65819397,0.122966923,0.12612154
2019-02-22,15.8006746,15.67669812,0.123976481,0.125692528
2019-02-25,15.80441694,15.68768343,0.11673351,0.123900725
2019-02-26,15.80789121,15.69800315,0.109888054,0.12109819
2019-02-27,15.78698486,15.69607699,0.090907868,0.115060126
2019-02-28,15.74867951,15.68436759,0.064311921,0.104910485
2019-03-01,15.659498,15.64619219,0.013305808,0.08658955
2019-03-04,15.56065218,15.59958538,-0.038933193,0.061485001
2019-03-05,15.47747499,15.55665316,-0.079178165,0.033352368
2019-03-06,15.40447888,15.51564183,-0.111162952,0.004449304
2019-03-07,15.33609752,15.47448318,-0.138385661,-0.024117689
2019-03-08,15.32623641,15.45948445,-0.133248039,-0.045943759
2019-03-11,15.30635382,15.44004112,-0.133687307,-0.063492469
2019-03-12,15.31122251,15.43248254,-0.121260038,-0.075045983
2019-03-13,15.32195744,15.42866899,-0.106711552,-0.081379097
2019-03-14,15.28796396,15.4043972,-0.11643324,-0.088389925
2019-03-15,15.28258493,15.39318261,-0.110597683,-0.092831477
2019-03-18,15.27772577,15.3826506,-0.104924826,-0.095250147
2019-03-19,15.28130637,15.37660238,-0.095296011,-0.09525932
2019-03-20,15.27572075,15.36685405,-0.091133291,-0.094434114
2019-03-21,15.29053291,15.36723521,-0.076702302,-0.090887751
2019-03-22,15.2989125,15.36558818,-0.066675675,-0.086045336
2019-03-25,15.33092596,15.37606312,-0.045137166,-0.077863702
2019-03-26,15.33709124,15.3756881,-0.03859686,-0.070010334
2019-03-27,15.32200033,15.36556308,-0.04356275,-0.064720817
2019-03-28,15.2603079,15.33263244,-0.072324547,-0.066241563
2019-03-29,15.22949136,15.31243748,-0.082946117,-0.069582474
2019-04-01,15.2020311,15.29307171,-0.091040616,-0.073874102
2019-04-02,15.17371857,15.27269601,-0.098977438,-0.07889477
2019-04-03,15.15606956,15.25686667,-0.100797114,-0.083275238
2019-04-04,15.13836661,15.24087658,-0.10250997,-0.087122185
2019-04-05,15.12369485,15.22621907,-0.102524214,-0.09020259
2019-04-08,15.13128031,15.22227694,-0.090996627,-0.090361398
2019-04-09,15.13692953,15.21825644,-0.081326912,-0.088554501
2019-04-10,15.14678656,15.2169782,-0.070191645,-0.084881929
2019-04-11,15.09712714,15.18786873,-0.09074159,-0.086053862
2019-04-12,15.06987682,15.16802661,-0.098149785,-0.088473046
2019-04-15,15.05112654,15.15172834,-0.100601802,-0.090898798
2019-04-16,15.02649165,15.13241511,-0.10592346,-0.09390373
2019-04-17,15.0102621,15.1167547,-0.106492604,-0.096421505
2019-04-18,14.99899105,15.10343956,-0.104448511,-0.098026906
2019-04-22,14.99253085,15.09259217,-0.100061315,-0.098433788
2019-04-23,14.95875684,15.06891866,-0.110161817,-0.100779394
2019-04-24,14.9494096,15.056258,-0.106848401,-0.101993195
2019-04-25,14.93580813,15.04179445,-0.105986317,-0.10279182
2019-04-26,14.94599147,15.0388467,-0.092855227,-0.100804501
2019-04-29,14.93030045,15.0244136,-0.094113145,-0.09946623
2019-04-30,14.92563879,15.01519775,-0.089558961,-0.097484776
2019-05-01,14.88246366,14.98777573,-0.105312068,-0.099050234
2019-05-02,14.82977694,14.95460715,-0.124830215,-0.104206231
2019-05-03,14.84165734,14.95108067,-0.109423321,-0.105249649
2019-05-06,14.84401781,14.94411175,-0.100093946,-0.104218508
2019-05-07,14.84647655,14.93788123,-0.091404675,-0.101655741
2019-05-08,14.83809552,14.9270752,-0.088979681,-0.099120529
2019-05-09,14.81792694,14.91077331,-0.092846373,-0.097865698
2019-05-10,14.80378431,14.89708639,-0.09330208,-0.096952974
2019-05-13,14.78981754,14.88345038,-0.093632845,-0.096288949
2019-05-14,14.78399943,14.87371331,-0.089713874,-0.094973934
2019-05-15,14.77907642,14.8646975,-0.085621074,-0.093103362
2019-05-16,14.73291083,14.83612732,-0.103216486,-0.095125986
2019-05-17,14.67369372,14.79996971,-0.126275992,-0.101355988
2019-05-20,14.63297167,14.77100902,-0.138037351,-0.10869226
2019-05-21,14.59297605,14.74152688,-0.148550831,-0.116663974
2019-05-22,14.5654412,14.7172656,-0.151824393,-0.123696058
2019-05-23,14.56721943,14.70687553,-0.139656099,-0.126888066
2019-05-24,14.55995497,14.69303293,-0.133077958,-0.128126045
2019-05-28,14.51703884,14.66251198,-0.145473139,-0.131595463
2019-05-29,14.49472513,14.64099256,-0.146267421,-0.134529855
2019-05-30,14.48938281,14.6275857,-0.138202891,-0.135264462
2019-05-31,14.49563157,14.62035711,-0.124725543,-0.133156678
2019-06-03,14.52753442,14.62647881,-0.098944398,-0.126314222
2019-06-04,14.55899071,14.63429522,-0.07530451,-0.11611228
2019-06-05,14.5889921,14.64316222,-0.054170125,-0.103723849
2019-06-06,14.63191639,14.65981687,-0.02790048,-0.088559175
2019-06-07,14.68762163,14.68457121,0.003050419,-0.070237256
2019-06-10,14.67491054,14.67867701,-0.003766474,-0.0569431
2019-06-11,14.67969359,14.68070096,-0.001007379,-0.045755956
2019-06-12,14.68620228,14.68376016,0.002442122,-0.03611634
2019-06-13,14.71463275,14.6976298,0.017002946,-0.025492483
2019-06-14,14.72499688,14.70387941,0.021117461,-0.016170494
2019-06-17,14.73868968,14.7120365,0.02665318,-0.007605759
2019-06-18,14.77581428,14.73188562,0.043928659,0.002701124
2019-06-19,14.8018428,14.74767185,0.054170957,0.012995091
2019-06-20,14.90448235,14.80110355,0.1033788,0.031071833
2019-06-21,14.96117734,14.83605883,0.125118511,0.049881169
2019-06-24,15.02376544,14.87546188,0.148303566,0.069565648
2019-06-25,15.06487851,14.90624251,0.158636002,0.087379719
2019-06-26,15.09843566,14.93415047,0.164285192,0.102760813
2019-06-27,15.11483016,14.95421339,0.160616771,0.114332005
2019-06-28,15.1360871,14.97634575,0.159741348,0.123413874
2019-07-01,15.13145831,14.98594977,0.145508541,0.127832807
2019-07-02,15.1349263,14.99839795,0.136528351,0.129571916
2019-07-03,15.15293762,15.01718328,0.13575434,0.130808401
2019-07-05,15.1167934,15.00983639,0.106957019,0.126038124
2019-07-08,15.09451751,15.0070337,0.087483815,0.118327262
2019-07-09,15.09043787,15.01154971,0.078888162,0.110439442
2019-07-10,15.09913979,15.02158309,0.077556698,0.103862894
2019-07-11,15.09419526,15.02494733,0.069247931,0.096939901
2019-07-12,15.10447295,15.03502533,0.069447628,0.091441446
2019-07-15,15.13301557,15.05391234,0.079103234,0.088973804
2019-07-16,15.20485939,15.0943633,0.110496085,0.09327826
2019-07-17,15.31072712,15.15352155,0.15720557,0.106063722
2019-07-18,15.43523077,15.22511261,0.21011816,0.12687461
2019-07-19,15.54011843,15.29117838,0.248940048,0.151287697
2019-07-22,15.66317716,15.36886889,0.294308273,0.179891812
2019-07-23,15.77730386,15.44561939,0.331684466,0.210250343
2019-07-24,15.8967957,15.52772172,0.369073981,0.242015071
2019-07-25,15.96482724,15.58781646,0.37701078,0.269014212
2019-07-26,16.02023855,15.6424227,0.377815847,0.290774539
2019-07-29,16.07374032,15.69616917,0.377571144,0.30813386
2019-07-30,16.13854963,15.75534189,0.383207739,0.323148636
2019-07-31,16.17046517,15.79909439,0.371370782,0.332793065
2019-08-01,16.16285519,15.82293927,0.339915918,0.334217636
2019-08-02,16.17195441,15.85249934,0.319455076,0.331265124
2019-08-05,16.1985767,15.88898082,0.309595888,0.326931277
2019-08-06,16.23033424,15.92720451,0.30312973,0.322170967
2019-08-07,16.37274438,16.01822641,0.35451797,0.328640368
2019-08-08,16.45401433,16.08361698,0.370397355,0.336991765
2019-08-09,16.52216587,16.14386752,0.378298351,0.345253082
2019-08-12,16.60167875,16.2101736,0.391505149,0.354503496
2019-08-13,16.65618961,16.26541995,0.390769661,0.361756729
2019-08-14,16.74800664,16.33857405,0.409432586,0.3712919
2019-08-15,16.81569788,16.40149447,0.41420341,0.379874202
2019-08-16,16.85882139,16.45293937,0.405882013,0.385075764
2019-08-19,16.86731034,16.48709198,0.380218356,0.384104283
2019-08-20,16.90649332,16.53412218,0.372371137,0.381757653
2019-08-21,16.94010973,16.57789091,0.362218822,0.377849887
2019-08-22,16.95147746,16.61019528,0.341282173,0.370536344
2019-08-23,17.01971177,16.668329,0.351382765,0.366705628
2019-08-26,17.11267927,16.73911949,0.373559785,0.36807646
2019-08-27,17.27057476,16.84281433,0.427760424,0.380013253
2019-08-28,17.42956339,16.95105037,0.478513015,0.399713205
2019-08-29,17.54301515,17.0411207,0.501894445,0.420149453
2019-08-30,17.64178196,17.12585246,0.515929503,0.439305463
2019-09-03,17.8628925,17.27053009,0.592362412,0.469916853
2019-09-04,18.09798608,17.42760199,0.670384087,0.5100103
2019-09-05,18.1838344,17.51859445,0.665239949,0.541056229
2019-09-06,18.15062917,17.55188378,0.59874539,0.552594062
2019-09-09,18.13037839,17.58648491,0.543893475,0.550853944
2019-09-10,18.11662792,17.62015272,0.496475199,0.539978195
2019-09-11,18.10345442,17.65058587,0.452868551,0.522556266
2019-09-12,18.0938461,17.67950546,0.414340643,0.500913142
2019-09-13,17.99263914,17.66146808,0.331171058,0.466964725
2019-09-16,17.97854066,17.67921112,0.299329549,0.43343769
2019-09-17,17.98430375,17.7041585,0.280145259,0.402779204
2019-09-18,17.95518011,17.7108875,0.24429261,0.371081885
2019-09-19,17.92715251,17.71548848,0.211664032,0.339198314
2019-09-20,17.89805226,17.71715606,0.180896195,0.307537891
2019-09-23,18.00604428,17.78255194,0.223492338,0.29072878
2019-09-24,18.08465288,17.83695551,0.247697367,0.282122497
2019-09-25,18.06578319,17.84621806,0.21956513,0.269611024
2019-09-26,18.02504741,17.84286862,0.182178788,0.252124577
2019-09-27,17.95227089,17.8213228,0.130948091,0.22788928
2019-09-30,17.79007548,17.75292857,0.037146908,0.189740805
2019-10-01,17.69960228,17.71211902,-0.012516746,0.149289295
2019-10-02,17.68304793,17.70322125,-0.020173312,0.115396774
2019-10-03,17.6679635,17.69446405,-0.026500553,0.087017308
2019-10-04,17.64827695,17.68302234,-0.034745391,0.062664768
2019-10-07,17.61884984,17.66627999,-0.047430159,0.040645783
2019-10-08,17.61856533,17.66262967,-0.044064333,0.02370376
2019-10-09,17.63540154,17.66747196,-0.032070426,0.012548922
2019-10-10,17.61764752,17.65654815,-0.038900623,0.002259013
2019-10-11,17.59370173,17.64213717,-0.048435431,-0.007879876
2019-10-14,17.59990159,17.64153447,-0.041632883,-0.014630477
2019-10-15,17.55499374,17.61682825,-0.061834517,-0.024071285
2019-10-16,17.52361006,17.59713726,-0.073527201,-0.033962468
2019-10-17,17.5255161,17.59260852,-0.067092426,-0.04058846
2019-10-18,17.52189836,17.58589684,-0.06399848,-0.045270464
2019-10-21,17.52252924,17.58145997,-0.05893073,-0.048002517
2019-10-22,17.50937094,17.57075925,-0.061388314,-0.050679676
2019-10-23,17.51054467,17.5667771,-0.056232429,-0.051790227
2019-10-24,17.54569169,17.57953437,-0.033842682,-0.048200718
2019-10-25,17.59420067,17.60038368,-0.006183012,-0.039797177
2019-10-28,17.62832364,17.61635526,0.011968381,-0.029444065
2019-10-29,17.65027384,17.62781042,0.022463417,-0.019062569
2019-10-30,17.67561641,17.64167636,0.033940051,-0.008462045
2019-10-31,17.72767541,17.66925588,0.058419532,0.004914271
2019-11-01,17.77018684,17.69405172,0.076135123,0.019158441
2019-11-04,17.80769655,17.71775159,0.089944962,0.033315745
2019-11-05,17.76282027,17.70280708,0.060013191,0.038655234
2019-11-06,17.73130955,17.69208067,0.039228876,0.038769963
2019-11-07,17.6141849,17.63859316,-0.024408268,0.026134317
2019-11-08,17.48631044,17.57521596,-0.08890552,0.003126349
2019-11-11,17.37487793,17.51497768,-0.140099746,-0.02551887
2019-11-12,17.2675121,17.45290526,-0.185393157,-0.057493727
2019-11-13,17.2106642,17.41180122,-0.201137023,-0.086222386
2019-11-14,17.1802544,17.38226043,-0.202006029,-0.109379115
2019-11-15,17.14221535,17.34898192,-0.206766572,-0.128856606
2019-11-18,17.11802846,17.32202034,-0.203991876,-0.14388366
2019-11-19,17.11571649,17.30579666,-0.190080167,-0.153122962
2019-11-20,17.11329863,17.29055249,-0.177253862,-0.157949142
2019-11-21,17.10356026,17.27273373,-0.16917347,-0.160194007
2019-11-22,17.08532031,17.25142017,-0.166099852,-0.161375176
2019-11-25,17.052348,17.22324092,-0.170892913,-0.163278724
2019-11-26,17.04890995,17.20892682,-0.160016871,-0.162626353
2019-11-27,17.02784698,17.18693229,-0.159085309,-0.161918144
2019-11-29,17.01879358,17.17078915,-0.151995569,-0.159933629
2019-12-02,16.99067156,17.14598999,-0.155318427,-0.159010589
2019-12-03,17.01133747,17.14443517,-0.133097699,-0.153828011
2019-12-04,16.97836261,17.1186993,-0.140336686,-0.151129746
2019-12-05,16.97276828,17.10561042,-0.132842142,-0.147472225
2019-12-06,16.89711176,17.05934305,-0.16223129,-0.150424038
2019-12-09,16.84094066,17.02028057,-0.179339915,-0.156207213
2019-12-10,16.80325758,16.98885243,-0.185594849,-0.16208474
2019-12-11,16.79414095,16.97071517,-0.176574224,-0.164982637
2019-12-12,16.80196531,16.96140289,-0.159437574,-0.163873625
2019-12-13,16.81889383,16.95774346,-0.138849636,-0.158868827
2019-12-16,16.84967925,16.96228092,-0.112601664,-0.149615394
2019-12-17,16.86942101,16.96344534,-0.094024336,-0.138497182
2019-12-18,16.88227918,16.96267155,-0.080392371,-0.12687622
2019-12-19,16.90931324,16.96973296,-0.06041972,-0.11358492
2019-12-20,16.94295739,16.98145646,-0.038499066,-0.098567749
2019-12-23,17.01373316,17.0126819,0.001051262,-0.078643947
2019-12-24,17.1280819,17.06781657,0.06026533,-0.050862092
2019-12-26,17.24591532,17.12901528,0.116900039,-0.017309665
2019-12-27,17.33869772,17.18234755,0.156350171,0.017422302
2019-12-30,17.42628283,17.23609965,0.190183179,0.051974477
2019-12-31,17.48808534,17.27994406,0.20814128,0.083207838
2020-01-02,17.56161061,17.33076298,0.230847623,0.112735795
2020-01-03,17.63951679,17.38537319,0.254143597,0.141017355
2020-01-06,17.70989884,17.4380863,0.271812542,0.167176393
2020-01-07,17.80314517,17.50311694,0.300028229,0.19374676
2020-01-08,17.84696889,17.54644156,0.300527325,0.215102873
2020-01-09,17.84897377,17.56966816,0.279305609,0.22794342
2020-01-10,17.87728564,17.60398911,0.273296535,0.237014043
2020-01-13,17.88478025,17.62784181,0.256938441,0.240998923
2020-01-14,17.85235249,17.63126092,0.221091568,0.237017452
2020-01-15,17.86322139,17.65287125,0.21035014,0.231683989
2020-01-16,17.86503348,17.66932523,0.195708253,0.224488842
2020-01-17,17.88779764,17.69478266,0.193014981,0.21819407
2020-01-21,17.86675176,17.69894686,0.167804899,0.208116236
2020-01-22,17.85202071,17.70428412,0.147736582,0.196040305
2020-01-23,17.83986379,17.70937424,0.130489543,0.182930153
2020-01-24,17.87326924,17.73512424,0.138144995,0.173973121
2020-01-27,17.89276628,17.75474467,0.138021609,0.166782819
2020-01-28,17.81726384,17.72861546,0.088648374,0.15115593
2020-01-29,17.75783859,17.70656986,0.051268738,0.131178491
2020-01-30,17.78770953,17.72474984,0.062959686,0.11753473
2020-01-31,17.81606193,17.74306468,0.07299725,0.108627234
2020-02-03,17.78897538,17.73543021,0.053545171,0.097610822
2020-02-04,17.74882531,17.720065,0.028760304,0.083840718
2020-02-05,17.72115991,17.70887502,0.012284892,0.069529553
2020-02-06,17.73159678,17.71481017,0.016786609,0.058980964
2020-02-07,17.72135126,17.7111206,0.010230666,0.049230905
2020-02-10,17.72698944,17.7145931,0.012396339,0.041863991
2020-02-11,17.70329875,17.70410472,-0.00080597,0.033329999
2020-02-12,17.6686375,17.68735627,-0.018718767,0.022920246
2020-02-13,17.65807795,17.68088546,-0.022807518,0.013774693
2020-02-14,17.66683521,17.68341248,-0.016577269,0.007704301
2020-02-18,17.73824526,17.71656715,0.021678109,0.010499062
2020-02-19,17.82343827,17.75919179,0.064246476,0.021248545
2020-02-20,17.89814007,17.79991832,0.098221748,0.036643186
2020-02-21,17.99396466,17.85333178,0.140632888,0.057441126
2020-02-24,18.12843164,17.92849239,0.199939256,0.085940752
2020-02-25,18.13682686,17.94734484,0.189482017,0.106649005
2020-02-26,18.08900738,17.93835635,0.150651024,0.115449409
2020-02-27,18.0226987,17.91758929,0.105109409,0.113381409
2020-02-28,17.77105261,17.80421224,-0.033159629,0.084073201
2020-03-02,17.60304465,17.72086325,-0.1178186,0.043694841
2020-03-03,17.53011466,17.6770215,-0.146906847,0.005574504
2020-03-04,17.47732783,17.64072363,-0.163395806,-0.028219558
2020-03-05,17.45650802,17.61859589,-0.16208787,-0.054993221
2020-03-06,17.4191992,17.58862587,-0.169426674,-0.077879911
2020-03-09,17.35486078,17.54509799,-0.190237214,-0.100351372
2020-03-10,17.28580529,17.49775741,-0.211952115,-0.122671521
2020-03-11,17.20014295,17.44081242,-0.240669468,-0.14627111
2020-03-12,17.00950565,17.33119672,-0.321691075,-0.181355103
2020-03-13,16.61665867,17.11821921,-0.501560536,-0.24539619
2020-03-16,16.02517277,16.79627707,-0.771104297,-0.350537811
2020-03-17,15.47806925,16.47573802,-0.99766877,-0.479964003
2020-03-18,14.90221239,16.12457221,-1.222359825,-0.628443167
2020-03-19,14.47064127,15.82623354,-1.35559227,-0.773872988
2020-03-20,14.14423492,15.56866068,-1.424425766,-0.903983543
2020-03-23,14.00281422,15.39505622,-1.392241997,-1.001635234
2020-03-24,14.03761205,15.30868169,-1.271069642,-1.055522116
2020-03-25,14.16059479,15.2737423,-1.113147504,-1.067047193
2020-03-26,14.23434949,15.22679845,-0.992448956,-1.052127546
2020-03-27,14.27491113,15.17281339,-0.897902257,-1.021282488
2020-03-30,14.24400178,15.09141983,-0.847418049,-0.9865096
2020-03-31,14.2215399,15.01783314,-0.796293242,-0.948466329
2020-04-01,14.17607217,14.93695659,-0.760884418,-0.910949947
2020-04-02,14.24067641,14.91170052,-0.671024116,-0.86296478
2020-04-03,14.27072617,14.87646344,-0.605737267,-0.811519278
2020-04-06,14.39999908,14.89383652,-0.493837444,-0.747982911
2020-04-07,14.55722998,14.93295974,-0.375729759,-0.673532281
2020-04-08,14.64796388,14.94881459,-0.300850719,-0.598995968
2020-04-09,14.85520019,15.0263098,-0.171109616,-0.513418698
2020-04-13,14.9511694,15.05984242,-0.108673014,-0.432469561
2020-04-14,15.12360496,15.13481709,-0.011212133,-0.348218076
2020-04-15,15.17335797,15.15794172,0.015416255,-0.27549121
2020-04-16,15.23345676,15.18802012,0.045436647,-0.211305638
